TransactionID,ProductID,TransactionDate,TransactionType,Quantity,UnitCost,WarehouseID,BatchNumber,ExpiryDate
3512,17.0,2023-06-23,Inbound,166.0,25.12,4,B003512,2023-05-11
3513,23.0,2023-10-15,Outbound,-9.0,47.9,2,B003513,2023-05-26
3514,46.0,2023-08-30,Outbound,-9.0,28.66,2,B003514,2023-04-14
3515,35.0,2023-09-23,Outbound,-5.0,38.65,5,B003515,2023-06-28
3516,35.0,2023-09-04,Inbound,77.0,38.65,5,B003516,2023-03-27
3517,16.0,2023-10-29,Outbound,-7.0,43.46,3,B003517,2023-04-16
3518,30.0,2023-02-06,Outbound,-8.0,25.27,5,B003518,2023-06-25
3519,5.0,2023-06-02,Outbound,-8.0,15.41,3,B003519,2023-02-01
3520,29.0,2023-08-31,Outbound,-10.0,47.09,4,B003520,2023-04-03
3521,26.0,2023-10-12,Outbound,-7.0,48.87,3,B003521,2023-05-22
3522,26.0,2023-11-09,Inbound,62.0,48.87,3,B003522,2023-02-24
3523,33.0,2023-12-23,Outbound,-9.0,21.05,4,B003523,2023-04-22
3524,9.0,2023-12-19,Outbound,-5.0,25.66,5,B003524,2023-03-31
3525,36.0,2023-07-05,Outbound,-2.0,9.45,4,B003525,2023-02-18
3526,22.0,2023-08-06,Outbound,-7.0,37.89,2,B003526,2023-05-12
3527,22.0,2023-03-20,Inbound,50.0,37.89,2,B003527,2023-05-15
3528,2.0,2023-01-31,Outbound,-3.0,31.73,3,B003528,2023-05-16
3529,12.0,2023-05-08,Outbound,-8.0,44.44,4,B003529,2023-03-10
3530,5.0,2023-06-11,Outbound,-7.0,15.41,1,B003530,2023-03-03
3531,49.0,2023-12-30,Outbound,-3.0,25.7,5,B003531,2023-04-16
3532,45.0,2023-09-29,Outbound,-4.0,31.79,5,B003532,2023-05-01
3533,45.0,2023-09-12,Inbound,79.0,31.79,5,B003533,2023-02-18
3534,33.0,2023-10-24,Outbound,-6.0,21.05,5,B003534,2023-06-18
3535,40.0,2023-12-27,Outbound,-5.0,26.49,2,B003535,2023-02-20
3536,40.0,2023-11-02,Inbound,140.0,26.49,2,B003536,2023-04-14
3537,4.0,2023-02-05,Outbound,-5.0,22.83,2,B003537,2023-02-19
3538,48.0,2023-09-18,Outbound,-2.0,12.0,5,B003538,2023-06-24
3539,48.0,2023-11-15,Inbound,87.0,12.0,5,B003539,2023-03-29
3540,3.0,2023-08-03,Outbound,-5.0,32.15,5,B003540,2023-05-14
3541,3.0,2023-07-15,Inbound,162.0,32.15,5,B003541,2023-06-15
3542,9.0,2023-08-31,Outbound,-3.0,25.66,1,B003542,2023-04-21
3543,47.0,2023-11-10,Outbound,-9.0,29.6,2,B003543,2023-06-06
3544,12.0,2023-09-28,Outbound,-7.0,44.44,1,B003544,2023-02-28
3545,14.0,2023-12-05,Outbound,-8.0,5.42,5,B003545,2023-03-28
3546,14.0,2023-09-11,Inbound,70.0,5.42,5,B003546,2023-02-12
3547,23.0,2023-02-16,Outbound,-6.0,47.9,5,B003547,2023-06-11
3548,39.0,2023-11-07,Outbound,-1.0,6.98,5,B003548,2023-03-28
3549,39.0,2023-09-12,Inbound,142.0,6.98,5,B003549,2023-05-26
3550,44.0,2023-01-12,Outbound,-4.0,16.38,4,B003550,2023-02-14
3551,22.0,2023-09-08,Outbound,-5.0,37.89,1,B003551,2023-04-07
3552,22.0,2023-08-29,Inbound,81.0,37.89,1,B003552,2023-02-23
3553,30.0,2023-12-16,Outbound,-2.0,25.27,1,B003553,2023-02-26
3554,31.0,2023-02-24,Outbound,-4.0,19.14,5,B003554,2023-06-01
3555,31.0,2023-03-08,Inbound,120.0,19.14,5,B003555,2023-05-04
3556,1.0,2023-11-29,Outbound,-3.0,44.31,3,B003556,2023-03-24
3557,12.0,2023-05-18,Outbound,-4.0,44.44,2,B003557,2023-06-13
3558,10.0,2023-08-27,Outbound,-2.0,10.74,2,B003558,2023-03-18
3559,10.0,2023-05-17,Inbound,154.0,10.74,2,B003559,2023-03-17
3560,4.0,2023-06-08,Outbound,-4.0,22.83,3,B003560,2023-06-04
3561,4.0,2023-05-13,Inbound,143.0,22.83,3,B003561,2023-05-12
3562,46.0,2023-10-25,Outbound,-7.0,28.66,4,B003562,2023-04-10
3563,10.0,2023-12-23,Outbound,-10.0,10.74,2,B003563,2023-02-03
3564,10.0,2023-05-02,Inbound,132.0,10.74,2,B003564,2023-02-05
3565,23.0,2023-01-18,Outbound,-2.0,47.9,1,B003565,2023-03-04
3566,27.0,2023-09-04,Outbound,-5.0,23.33,1,B003566,2023-06-28
3567,13.0,2023-04-22,Outbound,-3.0,33.65,3,B003567,2023-02-12
3568,13.0,2023-05-11,Inbound,85.0,33.65,3,B003568,2023-05-15
3569,12.0,2023-09-24,Outbound,-9.0,44.44,5,B003569,2023-02-10
3570,32.0,2023-01-08,Outbound,-1.0,41.7,5,B003570,2023-02-28
3571,32.0,2023-10-27,Inbound,122.0,41.7,5,B003571,2023-04-02
3572,14.0,2023-11-23,Outbound,-6.0,5.42,4,B003572,2023-06-30
3573,14.0,2023-07-02,Inbound,123.0,5.42,4,B003573,2023-06-12
3574,21.0,2023-11-10,Outbound,-7.0,34.35,3,B003574,2023-05-30
3575,43.0,2023-09-12,Outbound,-5.0,10.63,3,B003575,2023-06-18
3576,21.0,2023-03-10,Outbound,-3.0,34.35,2,B003576,2023-03-10
3577,15.0,2023-08-23,Outbound,-2.0,37.19,2,B003577,2023-05-27
3578,3.0,2023-07-27,Outbound,-1.0,32.15,4,B003578,2023-04-22
3579,45.0,2023-11-15,Outbound,-5.0,31.79,3,B003579,2023-03-30
3580,5.0,2023-03-02,Outbound,-9.0,15.41,2,B003580,2023-04-07
3581,2.0,2023-06-15,Outbound,-6.0,31.73,5,B003581,2023-05-10
3582,41.0,2023-12-23,Outbound,-8.0,15.13,5,B003582,2023-06-20
3583,16.0,2023-02-24,Outbound,-10.0,43.46,4,B003583,2023-03-04
3584,34.0,2023-02-02,Outbound,-7.0,43.77,2,B003584,2023-05-01
3585,34.0,2023-07-18,Inbound,106.0,43.77,2,B003585,2023-04-04
3586,37.0,2023-02-13,Outbound,-6.0,15.22,1,B003586,2023-06-14
3587,2.0,2023-12-12,Outbound,-3.0,31.73,2,B003587,2023-03-01
3588,2.0,2023-09-07,Inbound,134.0,31.73,2,B003588,2023-04-09
3589,25.0,2023-09-15,Outbound,-7.0,40.14,5,B003589,2023-03-15
3590,5.0,2023-10-19,Outbound,-8.0,15.41,4,B003590,2023-05-22
3591,43.0,2023-05-28,Outbound,-2.0,10.63,4,B003591,2023-04-19
3592,43.0,2023-07-27,Inbound,110.0,10.63,4,B003592,2023-06-22
3593,12.0,2023-03-29,Outbound,-2.0,44.44,5,B003593,2023-05-22
3594,25.0,2023-08-24,Outbound,-1.0,40.14,1,B003594,2023-06-20
3595,11.0,2023-03-22,Outbound,-6.0,29.5,3,B003595,2023-05-21
3596,11.0,2023-06-07,Inbound,152.0,29.5,3,B003596,2023-06-28
3597,32.0,2023-02-11,Outbound,-8.0,41.7,4,B003597,2023-03-16
3598,10.0,2023-03-12,Outbound,-7.0,10.74,1,B003598,2023-03-20
3599,2.0,2023-06-14,Outbound,-1.0,31.73,2,B003599,2023-02-20
3600,12.0,2023-01-31,Outbound,-1.0,44.44,4,B003600,2023-04-08
3601,13.0,2023-11-26,Outbound,-10.0,33.65,1,B003601,2023-04-28
3602,38.0,2023-01-07,Outbound,-8.0,34.79,5,B003602,2023-05-01
3603,38.0,2023-12-05,Inbound,160.0,34.79,5,B003603,2023-06-14
3604,14.0,2023-03-10,Outbound,-7.0,5.42,5,B003604,2023-02-05
3605,41.0,2023-04-25,Outbound,-6.0,15.13,5,B003605,2023-05-01
3606,44.0,2023-09-06,Outbound,-8.0,16.38,5,B003606,2023-03-05
3607,31.0,2023-04-20,Outbound,-9.0,19.14,2,B003607,2023-05-06
3608,41.0,2023-01-04,Outbound,-5.0,15.13,3,B003608,2023-04-10
3609,14.0,2023-01-31,Outbound,-10.0,5.42,5,B003609,2023-05-27
3610,14.0,2023-08-27,Inbound,154.0,5.42,5,B003610,2023-02-27
3611,47.0,2023-02-13,Outbound,-3.0,29.6,2,B003611,2023-03-15
3612,13.0,2023-10-05,Outbound,-7.0,33.65,2,B003612,2023-06-29
3613,40.0,2023-05-21,Outbound,-6.0,26.49,5,B003613,2023-06-05
3614,46.0,2023-06-22,Outbound,-2.0,28.66,1,B003614,2023-03-22
3615,46.0,2023-03-03,Inbound,59.0,28.66,1,B003615,2023-02-18
3616,36.0,2023-07-29,Outbound,-5.0,9.45,4,B003616,2023-05-09
3617,38.0,2023-10-15,Outbound,-2.0,34.79,3,B003617,2023-04-01
3618,22.0,2023-03-30,Outbound,-2.0,37.89,5,B003618,2023-02-14
3619,34.0,2023-09-04,Outbound,-6.0,43.77,3,B003619,2023-06-20
3620,43.0,2023-07-13,Outbound,-7.0,10.63,1,B003620,2023-03-10
3621,12.0,2023-11-25,Outbound,-10.0,44.44,4,B003621,2023-04-17
3622,48.0,2023-10-14,Outbound,-3.0,12.0,5,B003622,2023-03-29
3623,48.0,2023-05-16,Outbound,-2.0,12.0,2,B003623,2023-02-26
3624,16.0,2023-02-09,Outbound,-10.0,43.46,2,B003624,2023-04-07
3625,14.0,2023-10-06,Outbound,-1.0,5.42,1,B003625,2023-02-04
3626,32.0,2023-04-01,Outbound,-5.0,41.7,4,B003626,2023-06-01
3627,32.0,2023-05-14,Inbound,126.0,41.7,4,B003627,2023-03-30
3628,30.0,2023-02-17,Outbound,-10.0,25.27,2,B003628,2023-05-16
3629,14.0,2023-09-01,Outbound,-5.0,5.42,4,B003629,2023-05-31
3630,14.0,2023-04-08,Inbound,77.0,5.42,4,B003630,2023-03-25
3631,29.0,2023-02-27,Outbound,-4.0,47.09,3,B003631,2023-04-26
3632,18.0,2023-02-13,Outbound,-5.0,12.42,4,B003632,2023-05-29
3633,18.0,2023-08-01,Inbound,136.0,12.42,4,B003633,2023-05-22
3634,44.0,2023-02-12,Outbound,-2.0,16.38,3,B003634,2023-06-16
3635,13.0,2023-05-11,Outbound,-8.0,33.65,2,B003635,2023-04-07
3636,28.0,2023-04-28,Outbound,-10.0,23.04,2,B003636,2023-06-19
3637,47.0,2023-06-09,Outbound,-3.0,29.6,5,B003637,2023-02-04
3638,47.0,2023-11-18,Inbound,125.0,29.6,5,B003638,2023-06-03
3639,49.0,2023-09-11,Outbound,-5.0,25.7,4,B003639,2023-03-18
3640,49.0,2023-10-11,Inbound,168.0,25.7,4,B003640,2023-03-18
3641,33.0,2023-10-14,Outbound,-3.0,21.05,5,B003641,2023-02-21
3642,33.0,2023-08-08,Inbound,191.0,21.05,5,B003642,2023-02-25
3643,42.0,2023-12-17,Outbound,-8.0,6.32,4,B003643,2023-04-27
3644,3.0,2023-10-21,Outbound,-7.0,32.15,2,B003644,2023-06-30
3645,18.0,2023-05-09,Outbound,-1.0,12.42,2,B003645,2023-03-06
3646,18.0,2023-07-22,Inbound,53.0,12.42,2,B003646,2023-02-13
3647,43.0,2023-09-22,Outbound,-5.0,10.63,2,B003647,2023-06-07
3648,43.0,2023-01-31,Inbound,184.0,10.63,2,B003648,2023-02-19
3649,11.0,2023-12-13,Outbound,-7.0,29.5,2,B003649,2023-05-26
3650,37.0,2023-01-16,Outbound,-10.0,15.22,3,B003650,2023-06-22
3651,15.0,2023-09-26,Outbound,-5.0,37.19,5,B003651,2023-06-06
3652,30.0,2023-01-31,Outbound,-1.0,25.27,2,B003652,2023-02-06
3653,30.0,2023-10-31,Inbound,83.0,25.27,2,B003653,2023-06-26
3654,8.0,2023-08-27,Outbound,-2.0,24.93,4,B003654,2023-02-24
3655,6.0,2023-02-02,Outbound,-6.0,23.17,2,B003655,2023-04-29
3656,36.0,2023-10-10,Outbound,-7.0,9.45,5,B003656,2023-02-22
3657,35.0,2023-03-04,Outbound,-8.0,38.65,1,B003657,2023-05-24
3658,38.0,2023-06-06,Outbound,-8.0,34.79,3,B003658,2023-05-24
3659,38.0,2023-05-30,Inbound,176.0,34.79,3,B003659,2023-04-30
3660,30.0,2023-10-15,Outbound,-1.0,25.27,2,B003660,2023-02-06
3661,13.0,2023-10-10,Outbound,-8.0,33.65,1,B003661,2023-02-20
3662,12.0,2023-11-05,Outbound,-8.0,44.44,5,B003662,2023-03-23
3663,44.0,2023-06-14,Outbound,-5.0,16.38,1,B003663,2023-06-21
3664,32.0,2023-07-15,Outbound,-8.0,41.7,2,B003664,2023-03-31
3665,26.0,2023-07-02,Outbound,-7.0,48.87,5,B003665,2023-05-02
3666,1.0,2023-11-13,Outbound,-8.0,44.31,4,B003666,2023-03-21
3667,20.0,2023-05-29,Outbound,-5.0,45.49,4,B003667,2023-03-09
3668,40.0,2023-01-22,Outbound,-6.0,26.49,2,B003668,2023-06-28
3669,40.0,2023-04-13,Inbound,112.0,26.49,2,B003669,2023-02-18
3670,44.0,2023-04-22,Outbound,-9.0,16.38,2,B003670,2023-02-26
3671,7.0,2023-06-17,Outbound,-6.0,17.98,5,B003671,2023-04-19
3672,19.0,2023-11-19,Outbound,-5.0,40.53,2,B003672,2023-02-06
3673,23.0,2023-08-19,Outbound,-9.0,47.9,5,B003673,2023-04-08
3674,42.0,2023-05-06,Outbound,-1.0,6.32,2,B003674,2023-06-10
3675,6.0,2023-02-01,Outbound,-8.0,23.17,5,B003675,2023-06-21
3676,44.0,2023-12-17,Outbound,-5.0,16.38,3,B003676,2023-05-21
3677,25.0,2023-03-06,Outbound,-7.0,40.14,2,B003677,2023-02-02
3678,5.0,2023-05-29,Outbound,-6.0,15.41,2,B003678,2023-05-22
3679,31.0,2023-04-15,Outbound,-3.0,19.14,5,B003679,2023-05-20
3680,31.0,2023-10-26,Inbound,182.0,19.14,5,B003680,2023-06-20
3681,27.0,2023-07-06,Outbound,-5.0,23.33,4,B003681,2023-02-23
3682,27.0,2023-08-04,Inbound,198.0,23.33,4,B003682,2023-06-23
3683,33.0,2023-05-03,Outbound,-3.0,21.05,1,B003683,2023-03-15
3684,25.0,2023-12-17,Outbound,-3.0,40.14,3,B003684,2023-04-08
3685,32.0,2023-09-08,Outbound,-8.0,41.7,5,B003685,2023-06-03
3686,21.0,2023-06-21,Outbound,-9.0,34.35,3,B003686,2023-05-10
3687,21.0,2023-12-30,Inbound,50.0,34.35,3,B003687,2023-03-20
3688,22.0,2023-08-19,Outbound,-9.0,37.89,4,B003688,2023-03-02
3689,22.0,2023-08-08,Inbound,119.0,37.89,4,B003689,2023-02-08
3690,16.0,2023-06-11,Outbound,-2.0,43.46,1,B003690,2023-02-02
3691,25.0,2023-10-11,Outbound,-1.0,40.14,1,B003691,2023-05-20
3692,17.0,2023-08-27,Outbound,-8.0,25.12,1,B003692,2023-06-19
3693,42.0,2023-05-12,Outbound,-9.0,6.32,3,B003693,2023-03-21
3694,42.0,2023-04-22,Inbound,141.0,6.32,3,B003694,2023-02-21
3695,23.0,2023-08-23,Outbound,-7.0,47.9,4,B003695,2023-06-18
3696,39.0,2023-06-24,Outbound,-2.0,6.98,1,B003696,2023-06-22
3697,39.0,2023-09-17,Inbound,121.0,6.98,1,B003697,2023-05-24
3698,35.0,2023-06-06,Outbound,-7.0,38.65,2,B003698,2023-05-18
3699,15.0,2023-02-02,Outbound,-5.0,37.19,2,B003699,2023-03-13
3700,24.0,2023-07-21,Outbound,-1.0,25.51,4,B003700,2023-02-20
3701,23.0,2023-09-17,Outbound,-4.0,47.9,3,B003701,2023-06-25
3702,24.0,2023-10-18,Outbound,-8.0,25.51,4,B003702,2023-05-30
3703,24.0,2023-02-14,Inbound,113.0,25.51,4,B003703,2023-05-08
3704,49.0,2023-12-01,Outbound,-4.0,25.7,3,B003704,2023-03-13
3705,38.0,2023-01-27,Outbound,-4.0,34.79,5,B003705,2023-03-24
3706,23.0,2023-01-08,Outbound,-6.0,47.9,3,B003706,2023-03-17
3707,23.0,2023-10-28,Inbound,57.0,47.9,3,B003707,2023-02-03
3708,39.0,2023-04-24,Outbound,-10.0,6.98,1,B003708,2023-03-21
3709,10.0,2023-12-02,Outbound,-3.0,10.74,3,B003709,2023-02-19
3710,15.0,2023-01-14,Outbound,-2.0,37.19,5,B003710,2023-06-26
3711,40.0,2023-09-13,Outbound,-4.0,26.49,3,B003711,2023-04-19
3712,19.0,2023-04-17,Outbound,-9.0,40.53,2,B003712,2023-02-19
3713,19.0,2023-11-30,Inbound,57.0,40.53,2,B003713,2023-06-23
3714,25.0,2023-12-24,Outbound,-9.0,40.14,4,B003714,2023-02-28
3715,25.0,2023-11-11,Inbound,127.0,40.14,4,B003715,2023-02-08
3716,20.0,2023-12-05,Outbound,-10.0,45.49,1,B003716,2023-05-30
3717,25.0,2023-01-28,Outbound,-8.0,40.14,3,B003717,2023-04-01
3718,35.0,2023-10-08,Outbound,-9.0,38.65,5,B003718,2023-05-09
3719,36.0,2023-04-06,Outbound,-8.0,9.45,2,B003719,2023-05-02
3720,2.0,2023-06-19,Outbound,-8.0,31.73,3,B003720,2023-02-16
3721,1.0,2023-12-22,Outbound,-2.0,44.31,4,B003721,2023-06-22
3722,31.0,2023-06-24,Outbound,-1.0,19.14,5,B003722,2023-02-03
3723,33.0,2023-11-30,Outbound,-2.0,21.05,3,B003723,2023-02-26
3724,1.0,2023-01-14,Outbound,-6.0,44.31,5,B003724,2023-03-17
3725,1.0,2023-12-12,Inbound,98.0,44.31,5,B003725,2023-02-25
3726,42.0,2023-12-20,Outbound,-1.0,6.32,4,B003726,2023-05-30
3727,42.0,2023-06-06,Inbound,91.0,6.32,4,B003727,2023-05-12
3728,24.0,2023-10-27,Outbound,-5.0,25.51,2,B003728,2023-03-23
3729,24.0,2023-04-06,Inbound,138.0,25.51,2,B003729,2023-03-11
3730,31.0,2023-02-19,Outbound,-10.0,19.14,4,B003730,2023-02-13
3731,31.0,2023-07-06,Inbound,156.0,19.14,4,B003731,2023-02-06
3732,18.0,2023-06-08,Outbound,-9.0,12.42,4,B003732,2023-02-26
3733,5.0,2023-01-25,Outbound,-8.0,15.41,4,B003733,2023-06-27
3734,8.0,2023-11-13,Outbound,-8.0,24.93,5,B003734,2023-02-27
3735,15.0,2023-02-05,Outbound,-6.0,37.19,4,B003735,2023-06-26
3736,42.0,2023-03-18,Outbound,-5.0,6.32,4,B003736,2023-02-04
3737,27.0,2023-07-13,Outbound,-8.0,23.33,1,B003737,2023-05-22
3738,33.0,2023-04-04,Outbound,-8.0,21.05,3,B003738,2023-03-20
3739,38.0,2023-07-29,Outbound,-4.0,34.79,1,B003739,2023-02-28
3740,38.0,2023-01-24,Inbound,173.0,34.79,1,B003740,2023-06-27
3741,21.0,2023-03-16,Outbound,-2.0,34.35,4,B003741,2023-06-14
3742,19.0,2023-01-27,Outbound,-7.0,40.53,4,B003742,2023-04-22
3743,18.0,2023-01-27,Outbound,-7.0,12.42,2,B003743,2023-02-27
3744,41.0,2023-06-19,Outbound,-5.0,15.13,1,B003744,2023-03-13
3745,10.0,2023-12-12,Outbound,-5.0,10.74,3,B003745,2023-06-16
3746,10.0,2023-03-15,Inbound,122.0,10.74,3,B003746,2023-05-26
3747,8.0,2023-03-23,Outbound,-3.0,24.93,1,B003747,2023-02-27
3748,1.0,2023-07-18,Outbound,-5.0,44.31,2,B003748,2023-06-05
3749,35.0,2023-12-21,Outbound,-6.0,38.65,5,B003749,2023-05-03
3750,6.0,2023-06-06,Outbound,-10.0,23.17,3,B003750,2023-04-27
3751,36.0,2023-04-10,Outbound,-10.0,9.45,2,B003751,2023-06-23
3752,21.0,2023-07-16,Outbound,-5.0,34.35,5,B003752,2023-02-07
3753,32.0,2023-05-06,Outbound,-9.0,41.7,4,B003753,2023-05-30
3754,32.0,2023-04-06,Inbound,119.0,41.7,4,B003754,2023-04-24
3755,25.0,2023-08-31,Outbound,-2.0,40.14,5,B003755,2023-05-05
3756,48.0,2023-04-12,Outbound,-10.0,12.0,5,B003756,2023-04-29
3757,48.0,2023-03-20,Inbound,181.0,12.0,5,B003757,2023-04-08
3758,13.0,2023-06-11,Outbound,-5.0,33.65,4,B003758,2023-05-11
3759,13.0,2023-07-26,Inbound,200.0,33.65,4,B003759,2023-04-18
3760,45.0,2023-09-18,Outbound,-2.0,31.79,2,B003760,2023-02-15
3761,45.0,2023-06-05,Inbound,124.0,31.79,2,B003761,2023-06-22
3762,33.0,2023-05-09,Outbound,-8.0,21.05,4,B003762,2023-04-10
3763,9.0,2023-11-27,Outbound,-5.0,25.66,2,B003763,2023-02-09
3764,9.0,2023-04-26,Inbound,128.0,25.66,2,B003764,2023-06-16
3765,5.0,2023-03-25,Outbound,-4.0,15.41,1,B003765,2023-06-30
3766,38.0,2023-01-12,Outbound,-2.0,34.79,1,B003766,2023-05-17
3767,5.0,2023-01-01,Outbound,-6.0,15.41,3,B003767,2023-06-18
3768,5.0,2023-01-11,Inbound,145.0,15.41,3,B003768,2023-06-27
3769,24.0,2023-12-10,Outbound,-8.0,25.51,5,B003769,2023-05-18
3770,49.0,2023-10-13,Outbound,-2.0,25.7,4,B003770,2023-05-10
3771,26.0,2023-04-02,Outbound,-1.0,48.87,4,B003771,2023-03-26
3772,7.0,2023-12-22,Outbound,-1.0,17.98,1,B003772,2023-02-26
3773,7.0,2023-03-28,Inbound,190.0,17.98,1,B003773,2023-02-17
3774,4.0,2023-11-25,Outbound,-7.0,22.83,2,B003774,2023-06-18
3775,42.0,2023-11-09,Outbound,-6.0,6.32,5,B003775,2023-06-18
3776,12.0,2023-11-03,Outbound,-10.0,44.44,3,B003776,2023-05-31
3777,12.0,2023-07-13,Inbound,130.0,44.44,3,B003777,2023-06-11
3778,50.0,2023-03-26,Outbound,-1.0,33.76,1,B003778,2023-05-14
3779,18.0,2023-10-27,Outbound,-4.0,12.42,4,B003779,2023-02-13
3780,18.0,2023-08-13,Inbound,150.0,12.42,4,B003780,2023-04-19
3781,37.0,2023-11-24,Outbound,-3.0,15.22,1,B003781,2023-04-18
3782,37.0,2023-07-29,Inbound,94.0,15.22,1,B003782,2023-06-29
3783,3.0,2023-04-14,Outbound,-3.0,32.15,1,B003783,2023-02-13
3784,3.0,2023-08-09,Inbound,180.0,32.15,1,B003784,2023-02-25
3785,22.0,2023-05-26,Outbound,-7.0,37.89,5,B003785,2023-05-22
3786,13.0,2023-09-20,Outbound,-1.0,33.65,4,B003786,2023-05-20
3787,1.0,2023-09-29,Outbound,-8.0,44.31,4,B003787,2023-03-29
3788,1.0,2023-06-25,Inbound,100.0,44.31,4,B003788,2023-05-25
3789,42.0,2023-04-10,Outbound,-6.0,6.32,2,B003789,2023-05-25
3790,44.0,2023-09-23,Outbound,-4.0,16.38,2,B003790,2023-04-24
3791,8.0,2023-10-31,Outbound,-2.0,24.93,3,B003791,2023-06-25
3792,50.0,2023-07-16,Outbound,-8.0,33.76,4,B003792,2023-06-28
3793,26.0,2023-06-08,Outbound,-10.0,48.87,2,B003793,2023-02-11
3794,13.0,2023-06-29,Outbound,-1.0,33.65,1,B003794,2023-05-06
3795,38.0,2023-11-18,Outbound,-3.0,34.79,3,B003795,2023-03-19
3796,24.0,2023-10-22,Outbound,-4.0,25.51,2,B003796,2023-05-17
3797,16.0,2023-02-04,Outbound,-10.0,43.46,1,B003797,2023-02-13
3798,41.0,2023-03-12,Outbound,-8.0,15.13,2,B003798,2023-05-10
3799,28.0,2023-12-25,Outbound,-2.0,23.04,3,B003799,2023-06-02
3800,28.0,2023-05-12,Inbound,200.0,23.04,3,B003800,2023-03-10
3801,49.0,2023-09-19,Outbound,-1.0,25.7,5,B003801,2023-03-24
3802,49.0,2023-09-13,Inbound,51.0,25.7,5,B003802,2023-05-17
3803,9.0,2023-09-11,Outbound,-9.0,25.66,2,B003803,2023-02-18
3804,2.0,2023-10-20,Outbound,-9.0,31.73,4,B003804,2023-04-07
3805,43.0,2023-10-10,Outbound,-4.0,10.63,3,B003805,2023-04-11
3806,43.0,2023-09-08,Inbound,87.0,10.63,3,B003806,2023-02-28
3807,24.0,2023-11-20,Outbound,-7.0,25.51,4,B003807,2023-04-17
3808,34.0,2023-01-18,Outbound,-10.0,43.77,4,B003808,2023-04-03
3809,34.0,2023-07-27,Inbound,190.0,43.77,4,B003809,2023-06-02
3810,23.0,2023-02-12,Outbound,-2.0,47.9,2,B003810,2023-04-05
3811,19.0,2023-11-29,Outbound,-7.0,40.53,5,B003811,2023-04-18
3812,24.0,2023-05-08,Outbound,-10.0,25.51,3,B003812,2023-04-22
3813,24.0,2023-05-27,Inbound,93.0,25.51,3,B003813,2023-02-16
3814,2.0,2023-08-02,Outbound,-3.0,31.73,3,B003814,2023-05-25
3815,2.0,2023-04-24,Inbound,124.0,31.73,3,B003815,2023-02-05
3816,26.0,2023-11-03,Outbound,-9.0,48.87,1,B003816,2023-03-29
3817,2.0,2023-01-19,Outbound,-10.0,31.73,4,B003817,2023-02-09
3818,2.0,2023-07-20,Inbound,161.0,31.73,4,B003818,2023-05-25
3819,8.0,2023-08-28,Outbound,-5.0,24.93,4,B003819,2023-03-29
3820,39.0,2023-06-20,Outbound,-5.0,6.98,2,B003820,2023-03-21
3821,39.0,2023-07-11,Inbound,66.0,6.98,2,B003821,2023-04-11
3822,35.0,2023-05-06,Outbound,-9.0,38.65,3,B003822,2023-05-26
3823,3.0,2023-08-22,Outbound,-7.0,32.15,4,B003823,2023-02-27
3824,10.0,2023-08-29,Outbound,-5.0,10.74,1,B003824,2023-06-14
3825,24.0,2023-04-05,Outbound,-10.0,25.51,5,B003825,2023-03-05
3826,14.0,2023-03-25,Outbound,-6.0,5.42,1,B003826,2023-06-18
3827,31.0,2023-05-24,Outbound,-2.0,19.14,5,B003827,2023-06-07
3828,49.0,2023-02-28,Outbound,-1.0,25.7,3,B003828,2023-04-16
3829,13.0,2023-10-15,Outbound,-10.0,33.65,2,B003829,2023-03-09
3830,26.0,2023-07-09,Outbound,-10.0,48.87,4,B003830,2023-03-08
3831,5.0,2023-05-13,Outbound,-7.0,15.41,5,B003831,2023-03-14
3832,11.0,2023-04-20,Outbound,-7.0,29.5,5,B003832,2023-03-19
3833,29.0,2023-06-29,Outbound,-10.0,47.09,1,B003833,2023-05-08
3834,35.0,2023-09-27,Outbound,-4.0,38.65,3,B003834,2023-04-05
3835,35.0,2023-02-17,Inbound,157.0,38.65,3,B003835,2023-06-08
3836,27.0,2023-03-05,Outbound,-1.0,23.33,1,B003836,2023-05-30
3837,27.0,2023-03-24,Inbound,162.0,23.33,1,B003837,2023-03-12
3838,27.0,2023-12-22,Outbound,-7.0,23.33,5,B003838,2023-05-12
3839,27.0,2023-04-27,Inbound,87.0,23.33,5,B003839,2023-06-19
3840,33.0,2023-07-01,Outbound,-3.0,21.05,2,B003840,2023-06-14
3841,11.0,2023-06-30,Outbound,-5.0,29.5,4,B003841,2023-05-28
3842,11.0,2023-01-27,Inbound,166.0,29.5,4,B003842,2023-04-25
3843,1.0,2023-07-24,Outbound,-10.0,44.31,4,B003843,2023-02-24
3844,1.0,2023-07-10,Inbound,59.0,44.31,4,B003844,2023-03-14
3845,16.0,2023-05-04,Outbound,-4.0,43.46,2,B003845,2023-06-27
3846,39.0,2023-11-02,Outbound,-1.0,6.98,2,B003846,2023-02-23
3847,39.0,2023-02-28,Inbound,116.0,6.98,2,B003847,2023-06-05
3848,29.0,2023-01-17,Outbound,-10.0,47.09,2,B003848,2023-06-08
3849,26.0,2023-04-04,Outbound,-1.0,48.87,2,B003849,2023-05-07
3850,1.0,2023-07-10,Outbound,-6.0,44.31,3,B003850,2023-03-23
3851,5.0,2023-08-05,Outbound,-4.0,15.41,5,B003851,2023-02-09
3852,26.0,2023-03-31,Outbound,-2.0,48.87,4,B003852,2023-03-24
3853,26.0,2023-03-04,Inbound,82.0,48.87,4,B003853,2023-06-20
